dataset,split,sample_id,method,routing_precision,routing_recall,routing_f1,routing_tp,routing_fp,routing_fn,routing_coverage,routing_reason
mathdial,test,mathdial:89ce8668800d91dadd27,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:89ce8668800d91dadd27,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:18abe2a298aee7a66fc8,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:3dbd12fc80c10299a863,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:9ef8692506d77d47caae,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,difficulty_routing,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:1c3c315ca4b9eab613b0,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:43cbe2dc3cda117c4b1b,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:f8760f899481bd3b900d,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:96af2ca65f60764faf9e,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:2371fa14bfede293ecfd,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,difficulty_routing,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:d069b9158016cac2f34f,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:5c2b28360d90592602e6,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:d83f9dbd35e007bab1b6,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
bridge,test,bridge:032d09cbb176eb39291e,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
bridge,test,bridge:0afc0f871f2451f46241,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
bridge,test,bridge:114c1476131bcd6dc95a,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
bridge,test,bridge:182b2a1919869abe7a9e,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
bridge,test,bridge:182b2a1919869abe7a9e,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
bridge,test,bridge:182b2a1919869abe7a9e,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:4cf337dc911bb19f4427,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:50e46ceeae583a68adf5,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:24255b66be06a8032c6c,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:0b68a074652f405f87ba,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:194048cb8e2b59e4e4d1,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:c7d46caafd68ca57b567,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,difficulty_routing,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:702ffe3cabe15267bccc,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,difficulty_routing,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:7feddc304e75b792b7a3,ours_full,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,difficulty_routing,0.5,0.25,0.3333333333333333,1,1,3,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:73ca91aa7160f32cf0d7,ours_full,0.6666666666666666,1.0,0.8,4,2,0,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,single_tutor,1.0,0.25,0.4,1,0,3,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,fixed_2,0.6666666666666666,0.5,0.5714285714285715,2,1,2,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,fixed_4,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,debate,0.2,0.25,0.22222222222222224,1,4,3,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,generic_sparse,0.75,0.75,0.75,3,1,1,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,difficulty_routing,0.8,1.0,0.888888888888889,4,1,0,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,ours_routing,1.0,1.0,1.0,4,0,0,1.0,set_overlap
mathdial,test,mathdial:7309e4e1a297988e56f4,ours_routing_budget,1.0,1.0,1.0,4,0,0,1.0,set_overlap
